attempt_number,confidence_level,created_at,device_used,feedback_helpful_rating,feedback_viewed,is_correct,points_earned,reflection_submitted,reflection_text,response_id,response_time_seconds,scenario_id,selected_choice,session_id,student_id
1,Somewhat Sure,2024-07-26T13:55:00.000Z,desktop,3,true,false,0,false,I learned about password strength check,9197,263,2,2,sess_940285,14830
2,Somewhat Sure,2025-09-28T15:08:00.000Z,mobile,4,true,false,0,false,,9198,262,34,2,sess_272508,6058
2,Somewhat Sure,2024-08-29T21:20:00.000Z,mobile,3,true,false,0,false,,9199,102,24,3,sess_813727,12901
1,Unsure,2025-02-15T21:49:00.000Z,tablet,,true,false,0,true,,9200,160,10,2,sess_935349,6793
2,Somewhat Sure,2025-03-21T09:10:00.000Z,desktop,4,true,false,0,false,,9201,137,4,2,sess_220637,3732
1,Very Sure,2024-08-18T09:31:00.000Z,mobile,3,true,false,0,false,I learned about suspicious link alert,9202,84,4,1,sess_634771,11544
1,Unsure,2025-04-25T16:46:00.000Z,desktop,3,true,false,0,false,,9203,247,39,1,sess_824268,1576
1,Unsure,2025-09-03T16:54:00.000Z,tablet,,true,false,0,false,,9204,295,7,3,sess_845960,7585
2,Somewhat Sure,2025-11-03T22:08:00.000Z,tablet,5,true,false,0,false,,9205,99,3,4,sess_906082,6671
1,Unsure,2024-08-27T20:26:00.000Z,mobile,5,true,false,0,false,,9206,238,23,4,sess_988033,13723
2,Somewhat Sure,2025-08-28T17:59:00.000Z,tablet,,false,true,25,true,,9207,299,27,1,sess_475713,7433
2,Unsure,2025-07-01T20:06:00.000Z,mobile,5,true,false,0,true,I learned about website credibility,9208,295,28,2,sess_641976,1483
1,Somewhat Sure,2025-08-29T17:04:00.000Z,mobile,3,true,true,25,true,,9209,60,1,4,sess_358814,12385
1,Somewhat Sure,2025-10-26T11:12:00.000Z,tablet,,false,false,0,true,,9210,132,15,2,sess_156931,11314
1,Somewhat Sure,2025-07-09T16:37:00.000Z,desktop,,false,false,0,false,,9211,284,27,3,sess_229380,13572
1,Unsure,2025-05-26T17:30:00.000Z,mobile,4,false,false,0,true,,9212,38,32,2,sess_808952,5117
2,Unsure,2025-11-03T22:53:00.000Z,tablet,3,false,false,0,false,I learned about account security setup,9213,90,12,1,sess_884069,7238
1,Somewhat Sure,2025-06-07T17:02:00.000Z,mobile,4,true,false,0,false,,9214,52,38,3,sess_595285,11602
1,Somewhat Sure,2024-09-13T19:27:00.000Z,tablet,4,true,false,0,true,,9215,235,10,2,sess_138345,7166
1,Somewhat Sure,2025-03-24T10:43:00.000Z,desktop,3,true,false,0,false,,9216,243,33,2,sess_793321,5049
1,Somewhat Sure,2024-07-06T21:17:00.000Z,desktop,3,true,false,0,false,I learned about two-factor setup,9217,252,20,4,sess_611458,3660
1,Somewhat Sure,2024-06-05T21:33:00.000Z,mobile,5,true,false,0,false,,9218,120,25,4,sess_310118,12425
2,Unsure,2024-10-02T17:21:00.000Z,mobile,,true,false,0,true,I learned about website credibility,9219,127,28,1,sess_252447,4202
1,Unsure,2025-09-04T18:07:00.000Z,desktop,,true,false,0,false,I learned about password manager usage,9220,123,29,3,sess_733760,1721
1,Unsure,2025-06-28T20:00:00.000Z,mobile,3,true,false,0,false,,9221,268,24,1,sess_118826,14586
1,Somewhat Sure,2024-08-21T07:01:00.000Z,desktop,3,true,false,0,true,,9222,45,35,4,sess_231645,11341
2,Somewhat Sure,2024-09-02T13:44:00.000Z,mobile,,true,false,0,true,,9223,213,22,1,sess_716313,7875
1,Unsure,2025-04-10T14:17:00.000Z,desktop,3,false,true,15,true,,9224,243,33,3,sess_265259,5849
2,Unsure,2024-07-14T15:57:00.000Z,mobile,,true,false,0,true,I learned about gaming safety,9225,173,15,3,sess_969335,11021
1,Unsure,2025-07-22T12:52:00.000Z,mobile,,true,true,15,false,,9226,171,30,3,sess_734251,13886
1,Unsure,2025-11-14T12:40:00.000Z,mobile,3,true,false,0,false,I learned about copyright understanding,9227,96,39,2,sess_949057,3833
2,Very Sure,2024-09-02T09:18:00.000Z,desktop,5,true,true,15,false,,9228,135,23,2,sess_832120,4130
1,Somewhat Sure,2024-12-13T14:45:00.000Z,tablet,3,true,true,40,false,,9229,249,40,4,sess_903261,9642
2,Guessed,2025-12-19T21:02:00.000Z,mobile,4,false,false,0,true,,9230,163,28,2,sess_685269,472
1,Guessed,2025-03-05T19:15:00.000Z,mobile,,true,true,15,true,I learned about chat safety rules,9231,64,26,1,sess_852222,10097
1,Unsure,2024-07-27T10:53:00.000Z,mobile,4,true,false,0,false,,9232,68,29,1,sess_798686,6940
1,Unsure,2024-08-13T22:42:00.000Z,desktop,4,true,false,0,false,,9233,298,36,3,sess_798362,13062
1,Somewhat Sure,2025-07-19T19:26:00.000Z,desktop,5,true,false,0,true,,9234,40,16,1,sess_208189,11627
2,Very Sure,2025-10-25T14:52:00.000Z,mobile,,true,true,15,false,I learned about video call security,9235,207,17,3,sess_378504,12149
2,Very Sure,2025-04-28T19:03:00.000Z,mobile,,true,false,0,false,,9236,99,35,2,sess_601229,5647
2,Guessed,2025-01-19T19:01:00.000Z,desktop,,true,false,0,true,,9237,227,37,2,sess_656308,6285
2,Unsure,2025-10-25T10:45:00.000Z,mobile,4,false,false,0,false,,9238,236,33,1,sess_329033,14307
2,Very Sure,2024-07-09T13:43:00.000Z,mobile,,true,false,0,false,,9239,111,2,2,sess_699065,7716
2,Unsure,2024-11-11T10:14:00.000Z,mobile,,true,false,0,true,,9240,141,10,3,sess_582854,12005
2,Somewhat Sure,2024-12-24T09:37:00.000Z,mobile,4,false,true,15,false,,9241,37,30,3,sess_262504,13655
1,Very Sure,2025-12-01T07:04:00.000Z,desktop,5,false,false,0,false,,9242,137,33,2,sess_118166,4447
2,Somewhat Sure,2025-07-07T18:05:00.000Z,tablet,3,true,false,0,true,,9243,140,10,1,sess_932407,2658
1,Somewhat Sure,2025-04-08T15:15:00.000Z,mobile,3,true,false,0,true,,9244,47,11,4,sess_356371,3037
2,Unsure,2024-12-22T22:25:00.000Z,mobile,,true,false,0,false,,9245,42,29,3,sess_991543,332
1,Guessed,2025-05-12T20:45:00.000Z,mobile,,false,false,0,false,,9246,174,15,3,sess_187081,78
2,Somewhat Sure,2025-05-10T21:29:00.000Z,desktop,,true,false,0,false,,9247,218,37,3,sess_588844,5562
1,Guessed,2024-06-12T22:38:00.000Z,mobile,,false,false,0,true,,9248,277,18,1,sess_985649,3310
1,Guessed,2025-07-03T21:40:00.000Z,mobile,5,true,false,0,false,,9249,51,10,1,sess_251450,8317
1,Somewhat Sure,2024-09-11T06:27:00.000Z,desktop,5,true,false,0,true,,9250,133,37,3,sess_522927,12645
2,Somewhat Sure,2025-12-24T10:51:00.000Z,desktop,3,true,false,0,false,,9251,50,15,1,sess_519535,419
2,Somewhat Sure,2025-08-26T17:33:00.000Z,desktop,,true,false,0,false,,9252,213,39,3,sess_426248,10968
2,Unsure,2025-04-03T08:17:00.000Z,mobile,,true,false,0,false,,9253,282,5,1,sess_627431,646
2,Very Sure,2024-08-27T19:26:00.000Z,desktop,,false,true,15,false,,9254,117,11,1,sess_386778,3792
2,Somewhat Sure,2025-01-10T14:39:00.000Z,desktop,,true,false,0,false,,9255,45,28,3,sess_764740,3584
1,Somewhat Sure,2025-03-14T22:56:00.000Z,mobile,,true,true,15,true,,9256,288,33,3,sess_788161,4278
2,Guessed,2025-10-24T14:00:00.000Z,desktop,4,true,false,0,false,I learned about fake news recognition,9257,185,7,2,sess_724063,9324
1,Very Sure,2024-11-14T09:27:00.000Z,desktop,5,false,false,0,true,,9258,149,38,4,sess_848794,9940
1,Very Sure,2025-05-06T19:51:00.000Z,mobile,4,true,false,0,false,,9259,277,30,4,sess_574664,13251
1,Somewhat Sure,2024-09-13T21:18:00.000Z,mobile,3,true,false,0,false,,9260,146,14,4,sess_899740,7841
2,Very Sure,2025-06-24T09:57:00.000Z,mobile,5,true,false,0,false,,9261,48,6,1,sess_473659,7735
1,Very Sure,2024-08-11T07:15:00.000Z,desktop,,true,false,0,false,,9262,144,14,4,sess_732449,8270
1,Somewhat Sure,2025-01-04T09:10:00.000Z,desktop,5,true,true,15,false,,9263,233,36,4,sess_513810,5250
2,Unsure,2025-03-25T08:21:00.000Z,mobile,4,true,false,0,true,,9264,272,12,1,sess_843252,43
1,Unsure,2024-12-02T10:19:00.000Z,desktop,,true,true,25,false,,9265,173,13,3,sess_915322,7061
1,Somewhat Sure,2025-12-26T06:49:00.000Z,desktop,,false,false,0,true,,9266,143,27,3,sess_944057,11032
1,Somewhat Sure,2025-04-11T10:55:00.000Z,desktop,,true,true,15,false,,9267,265,23,2,sess_485629,8931
2,Somewhat Sure,2024-10-14T18:40:00.000Z,mobile,,false,true,25,false,I learned about public wifi risks,9268,272,21,2,sess_513129,3093
2,Very Sure,2025-06-01T17:19:00.000Z,desktop,3,false,false,0,true,,9269,158,36,3,sess_845026,12431
1,Unsure,2025-07-20T16:40:00.000Z,mobile,5,false,false,0,true,,9270,151,14,4,sess_671803,275
2,Guessed,2025-06-06T17:22:00.000Z,mobile,4,true,true,25,false,,9271,267,37,4,sess_874127,12674
2,Unsure,2024-09-14T10:58:00.000Z,mobile,,true,true,25,false,,9272,166,27,1,sess_461650,1743
2,Guessed,2024-10-28T19:03:00.000Z,mobile,3,true,false,0,false,,9273,83,17,1,sess_600407,486
1,Very Sure,2025-08-23T12:34:00.000Z,desktop,3,true,false,0,false,,9274,207,26,3,sess_314507,7957
2,Somewhat Sure,2025-02-04T14:41:00.000Z,mobile,3,true,false,0,false,,9275,181,7,1,sess_574753,13989
1,Very Sure,2024-06-17T22:24:00.000Z,mobile,3,true,false,0,true,,9276,41,39,1,sess_450338,901
2,Guessed,2024-12-11T12:44:00.000Z,desktop,,true,false,0,true,,9277,216,14,4,sess_244452,3374
2,Somewhat Sure,2025-03-26T22:24:00.000Z,mobile,3,false,false,0,false,I learned about copyright understanding,9278,50,39,1,sess_128498,8645
1,Very Sure,2024-10-14T16:51:00.000Z,mobile,4,true,false,0,false,,9279,127,38,4,sess_740869,5385
1,Very Sure,2025-11-08T19:32:00.000Z,desktop,5,true,false,0,true,I learned about screen time management,9280,294,14,2,sess_968466,1592
2,Guessed,2025-03-26T17:38:00.000Z,mobile,4,false,true,15,false,,9281,216,20,3,sess_522606,1386
2,Somewhat Sure,2024-09-06T10:26:00.000Z,tablet,3,true,false,0,false,,9282,241,10,2,sess_270354,7755
2,Somewhat Sure,2024-12-17T19:20:00.000Z,desktop,,true,false,0,false,,9283,67,23,1,sess_557754,9295
2,Unsure,2025-06-18T14:09:00.000Z,desktop,5,true,false,0,false,,9284,266,20,4,sess_344989,7905
2,Somewhat Sure,2024-12-21T15:38:00.000Z,tablet,3,true,false,0,false,,9285,50,22,4,sess_642901,5661
2,Somewhat Sure,2024-06-21T16:04:00.000Z,desktop,3,true,false,0,false,,9286,126,40,2,sess_814790,12497
1,Somewhat Sure,2025-02-15T07:07:00.000Z,tablet,,false,false,0,false,,9287,279,32,1,sess_426853,9571
1,Somewhat Sure,2024-10-08T14:35:00.000Z,tablet,5,true,false,0,true,,9288,141,37,3,sess_632748,1054
2,Somewhat Sure,2024-07-31T08:49:00.000Z,mobile,3,true,false,0,false,,9289,114,2,4,sess_845440,7003
1,Somewhat Sure,2025-02-01T12:12:00.000Z,tablet,,true,false,0,false,,9290,223,32,1,sess_301076,12672
2,Somewhat Sure,2025-12-05T10:47:00.000Z,desktop,,true,false,0,false,,9291,51,15,2,sess_280874,6534
1,Somewhat Sure,2024-11-02T11:52:00.000Z,mobile,4,true,false,0,false,,9292,235,7,3,sess_839479,11166
1,Unsure,2025-05-01T19:00:00.000Z,desktop,4,true,true,15,false,,9293,180,2,3,sess_465716,4614
2,Unsure,2025-06-26T21:44:00.000Z,mobile,,true,true,25,false,,9294,283,10,4,sess_512218,3166
1,Somewhat Sure,2025-10-21T15:55:00.000Z,mobile,5,true,true,25,false,,9295,232,18,4,sess_649042,6153
2,Very Sure,2024-09-07T13:17:00.000Z,desktop,,true,false,0,false,,9296,96,8,2,sess_474151,14267
2,Unsure,2024-08-22T20:38:00.000Z,desktop,4,true,false,0,true,,9297,42,18,1,sess_163507,9314
1,Unsure,2024-12-24T22:49:00.000Z,mobile,3,true,false,0,false,I learned about identity theft prevention,9298,196,22,3,sess_468475,4883
1,Somewhat Sure,2024-10-22T10:40:00.000Z,tablet,5,true,false,0,false,,9299,204,23,3,sess_187065,9739
1,Unsure,2024-11-18T18:11:00.000Z,tablet,3,true,false,0,true,,9300,233,19,4,sess_671497,1807
1,Very Sure,2024-06-22T14:46:00.000Z,mobile,4,true,false,0,true,,9301,83,8,1,sess_611735,2
1,Very Sure,2025-11-20T20:12:00.000Z,mobile,3,true,true,25,false,I learned about password manager usage,9302,57,29,4,sess_452797,12804
1,Somewhat Sure,2024-06-23T16:13:00.000Z,mobile,5,true,true,25,false,,9303,219,15,4,sess_221827,11659
1,Somewhat Sure,2025-04-08T16:47:00.000Z,mobile,3,true,true,25,false,I learned about account security setup,9304,165,12,3,sess_706793,14219
2,Very Sure,2025-07-14T15:12:00.000Z,mobile,4,true,false,0,false,I learned about digital footprint check,9305,260,13,4,sess_847392,670
2,Very Sure,2024-06-03T14:53:00.000Z,tablet,3,true,true,40,true,I learned about malware prevention,9306,205,19,3,sess_948871,10885
1,Somewhat Sure,2025-05-28T15:41:00.000Z,desktop,5,true,false,0,false,,9307,42,39,1,sess_781591,12058
2,Unsure,2024-08-09T20:54:00.000Z,mobile,,true,false,0,false,,9308,227,1,2,sess_606437,3356
2,Guessed,2025-04-03T20:45:00.000Z,desktop,,true,true,15,false,I learned about social media privacy,9309,237,6,2,sess_114761,8735
2,Guessed,2025-12-05T11:46:00.000Z,mobile,,true,false,0,false,,9310,116,29,2,sess_837325,9150
1,Somewhat Sure,2025-03-10T06:59:00.000Z,desktop,4,true,false,0,false,I learned about deepfake awareness,9311,94,38,2,sess_936786,14786
2,Unsure,2025-03-27T20:33:00.000Z,mobile,,true,false,0,false,,9312,295,23,1,sess_454940,3546
2,Very Sure,2024-07-03T17:56:00.000Z,mobile,,true,false,0,true,I learned about website credibility,9313,39,28,2,sess_330786,4755
1,Somewhat Sure,2024-12-08T10:53:00.000Z,mobile,,true,false,0,false,,9314,155,34,3,sess_324860,14267
1,Somewhat Sure,2025-05-28T22:30:00.000Z,mobile,,true,false,0,false,,9315,63,13,2,sess_629382,14368
2,Very Sure,2024-07-17T15:39:00.000Z,mobile,3,true,false,0,false,,9316,68,11,4,sess_773497,270
2,Somewhat Sure,2025-03-17T21:39:00.000Z,mobile,5,false,true,25,false,,9317,112,9,4,sess_302566,6768
1,Somewhat Sure,2025-11-19T22:20:00.000Z,mobile,3,true,true,25,false,I learned about scam recognition,9318,89,32,3,sess_310792,4773
2,Somewhat Sure,2024-11-05T16:19:00.000Z,tablet,4,true,false,0,false,I learned about profile privacy settings,9319,273,34,3,sess_935792,7792
2,Somewhat Sure,2025-03-12T16:59:00.000Z,desktop,5,true,true,25,false,,9320,202,16,4,sess_406111,9348
1,Somewhat Sure,2024-12-07T12:46:00.000Z,mobile,4,true,true,15,false,,9321,158,23,2,sess_411659,9055
2,Unsure,2025-12-25T17:26:00.000Z,mobile,,true,false,0,true,,9322,155,27,4,sess_988794,3815
2,Unsure,2025-02-27T08:24:00.000Z,desktop,3,true,false,0,false,,9323,251,35,4,sess_571361,11862
2,Somewhat Sure,2024-06-01T11:08:00.000Z,mobile,5,true,false,0,true,I learned about backup importance,9324,210,30,2,sess_810066,1145
2,Guessed,2024-06-26T10:03:00.000Z,desktop,3,true,false,0,false,,9325,110,8,1,sess_666648,14828
1,Somewhat Sure,2025-02-18T13:29:00.000Z,tablet,4,true,false,0,false,I learned about digital footprint check,9326,178,13,1,sess_818933,13292
1,Somewhat Sure,2025-02-11T16:41:00.000Z,tablet,5,true,false,0,false,,9327,133,38,3,sess_702487,14317
1,Somewhat Sure,2024-08-31T22:14:00.000Z,mobile,4,false,false,0,false,,9328,174,14,3,sess_790666,8901
2,Somewhat Sure,2024-12-14T09:59:00.000Z,mobile,5,true,false,0,false,,9329,74,14,2,sess_878647,7083
2,Somewhat Sure,2024-06-04T15:32:00.000Z,mobile,,false,true,15,false,I learned about password strength check,9330,124,2,3,sess_314174,1385
2,Somewhat Sure,2024-10-04T19:43:00.000Z,desktop,,false,false,0,false,,9331,182,31,3,sess_174363,9082
1,Somewhat Sure,2025-08-19T19:14:00.000Z,tablet,,true,false,0,false,I learned about data privacy choices,9332,73,10,3,sess_216410,10031
2,Very Sure,2025-09-26T07:42:00.000Z,mobile,4,true,false,0,false,,9333,177,6,1,sess_882129,14681
1,Somewhat Sure,2025-10-28T10:10:00.000Z,tablet,,false,false,0,false,I learned about software updates,9334,226,31,3,sess_271842,9912
2,Somewhat Sure,2025-05-31T08:36:00.000Z,mobile,3,true,false,0,false,,9335,141,16,1,sess_786237,3656
1,Very Sure,2024-09-09T08:04:00.000Z,mobile,,true,true,15,false,,9336,130,26,1,sess_417153,6168
2,Guessed,2025-08-02T11:05:00.000Z,desktop,5,false,true,15,false,,9337,205,20,3,sess_376732,6198
2,Somewhat Sure,2024-09-21T14:07:00.000Z,desktop,5,true,false,0,true,,9338,215,23,3,sess_818025,6154
2,Very Sure,2024-09-03T22:19:00.000Z,desktop,4,true,false,0,false,,9339,164,31,1,sess_775363,1540
2,Very Sure,2024-10-05T18:26:00.000Z,mobile,4,true,true,40,false,,9340,188,40,4,sess_199722,9588
2,Unsure,2025-06-10T07:09:00.000Z,mobile,,false,false,0,true,,9341,58,2,2,sess_563484,10885
2,Somewhat Sure,2024-09-22T15:04:00.000Z,desktop,,false,true,15,false,,9342,41,26,1,sess_375768,14552
1,Very Sure,2025-11-14T16:01:00.000Z,desktop,,true,false,0,false,I learned about data privacy choices,9343,263,10,1,sess_955012,10179
1,Somewhat Sure,2025-05-29T12:31:00.000Z,mobile,,false,false,0,false,,9344,285,4,3,sess_869005,11393
2,Somewhat Sure,2025-08-23T18:59:00.000Z,desktop,,true,false,0,false,I learned about cyberbullying response,9345,193,5,4,sess_923761,4115
1,Somewhat Sure,2025-03-26T18:25:00.000Z,tablet,,true,false,0,false,,9346,127,26,2,sess_408779,7884
2,Somewhat Sure,2024-10-22T11:08:00.000Z,desktop,3,true,true,25,false,,9347,91,16,4,sess_551148,5404
2,Unsure,2025-12-22T18:59:00.000Z,desktop,3,true,true,25,false,,9348,153,12,3,sess_780176,8591
1,Somewhat Sure,2025-01-05T10:59:00.000Z,tablet,5,true,false,0,true,I learned about scam recognition,9349,148,32,4,sess_471843,7124
1,Guessed,2024-06-13T08:37:00.000Z,desktop,,true,true,25,false,,9350,65,16,4,sess_674948,11378
2,Very Sure,2024-08-27T14:13:00.000Z,mobile,4,true,false,0,true,,9351,278,14,4,sess_149634,6645
1,Unsure,2024-12-13T21:50:00.000Z,desktop,5,false,false,0,true,I learned about profile privacy settings,9352,283,34,2,sess_908356,7041
1,Somewhat Sure,2024-11-03T14:44:00.000Z,tablet,5,true,true,40,false,,9353,209,19,3,sess_734463,12658
2,Unsure,2024-10-07T14:45:00.000Z,tablet,4,true,false,0,false,,9354,171,21,1,sess_903837,10498
2,Guessed,2025-06-02T11:34:00.000Z,desktop,,false,false,0,false,,9355,199,8,1,sess_214023,7515
2,Somewhat Sure,2025-08-11T09:49:00.000Z,desktop,4,false,false,0,false,,9356,78,16,2,sess_535896,17
2,Very Sure,2025-05-13T18:44:00.000Z,desktop,,false,false,0,true,,9357,287,13,2,sess_660369,12577
2,Very Sure,2025-01-02T22:29:00.000Z,mobile,,true,false,0,false,I learned about terms of service review,9358,105,40,1,sess_370381,10802
1,Very Sure,2024-10-21T12:33:00.000Z,tablet,3,true,false,0,true,,9359,94,15,1,sess_555574,14343
1,Unsure,2025-06-16T19:12:00.000Z,mobile,,true,false,0,false,,9360,80,24,4,sess_639188,9170
2,Somewhat Sure,2024-06-01T21:35:00.000Z,mobile,4,true,false,0,false,I learned about online stranger danger,9361,152,8,4,sess_238159,13279
1,Somewhat Sure,2025-12-27T22:44:00.000Z,mobile,5,true,false,0,false,,9362,194,24,4,sess_583468,6803
2,Very Sure,2025-06-19T13:44:00.000Z,mobile,,true,true,15,true,,9363,183,33,3,sess_360121,9248
2,Very Sure,2025-05-25T06:35:00.000Z,mobile,4,false,false,0,false,,9364,105,8,4,sess_736893,4179
2,Very Sure,2024-09-22T07:33:00.000Z,desktop,3,true,false,0,false,,9365,262,4,3,sess_555680,10891
1,Somewhat Sure,2024-09-10T15:48:00.000Z,mobile,,true,false,0,true,I learned about online shopping safety,9366,183,16,3,sess_869825,4209
1,Unsure,2025-11-23T09:09:00.000Z,mobile,3,true,false,0,false,,9367,102,6,1,sess_369904,11878
2,Very Sure,2024-07-24T18:15:00.000Z,mobile,,true,false,0,false,,9368,175,31,1,sess_566479,7089
2,Somewhat Sure,2024-09-18T14:27:00.000Z,mobile,3,true,false,0,false,,9369,130,2,1,sess_349846,11059
1,Very Sure,2025-07-08T20:47:00.000Z,tablet,,true,true,40,false,,9370,200,7,4,sess_688829,4735
1,Unsure,2025-01-07T08:18:00.000Z,desktop,,true,false,0,false,,9371,128,20,2,sess_501624,7210
1,Guessed,2025-10-08T18:00:00.000Z,desktop,3,true,false,0,false,,9372,30,29,3,sess_470901,900
2,Somewhat Sure,2025-04-22T11:11:00.000Z,desktop,4,true,true,25,false,I learned about location sharing risks,9373,180,18,4,sess_410276,2830
1,Somewhat Sure,2024-11-19T14:11:00.000Z,desktop,3,true,false,0,false,,9374,94,15,1,sess_992167,4193
1,Somewhat Sure,2025-11-05T16:50:00.000Z,tablet,,true,false,0,true,,9375,121,27,4,sess_486941,13343
2,Unsure,2025-09-26T12:26:00.000Z,mobile,4,true,false,0,true,I learned about fake news recognition,9376,131,7,1,sess_706555,3350
1,Somewhat Sure,2024-08-22T07:21:00.000Z,tablet,4,false,false,0,false,,9377,166,12,1,sess_617043,1431
1,Somewhat Sure,2025-10-02T22:48:00.000Z,mobile,,false,false,0,true,,9378,58,3,3,sess_878727,100
1,Unsure,2024-07-01T17:19:00.000Z,mobile,5,true,false,0,false,,9379,143,17,2,sess_512819,1801
2,Somewhat Sure,2025-12-31T17:07:00.000Z,mobile,3,true,false,0,true,,9380,272,22,1,sess_366523,9550
2,Unsure,2024-06-15T15:27:00.000Z,mobile,,true,false,0,false,,9381,109,31,1,sess_801739,11091
2,Very Sure,2024-06-16T08:25:00.000Z,mobile,,true,false,0,false,,9382,173,40,1,sess_291736,14167
1,Somewhat Sure,2026-01-05T17:18:00.000Z,mobile,,true,false,0,false,,9383,130,6,1,sess_569113,10998
2,Very Sure,2024-08-08T10:21:00.000Z,desktop,,true,true,40,false,I learned about deepfake awareness,9384,71,38,1,sess_629308,13333
2,Unsure,2024-12-11T11:49:00.000Z,tablet,,true,false,0,false,I learned about email attachment safety,9385,297,27,2,sess_865476,10125
1,Unsure,2024-10-01T19:11:00.000Z,desktop,5,false,false,0,false,,9386,275,30,2,sess_296555,11223
2,Very Sure,2025-12-30T17:57:00.000Z,mobile,3,true,false,0,false,,9387,174,34,4,sess_271719,14671
1,Somewhat Sure,2024-11-12T21:27:00.000Z,desktop,5,true,false,0,true,,9388,227,4,3,sess_614090,13804
2,Guessed,2025-02-26T08:57:00.000Z,tablet,3,true,false,0,false,,9389,51,5,1,sess_883567,14673
1,Very Sure,2025-03-18T15:21:00.000Z,mobile,3,false,false,0,true,,9390,30,36,3,sess_177321,10272
2,Somewhat Sure,2024-06-01T08:27:00.000Z,mobile,,false,false,0,false,,9391,142,11,4,sess_826918,7979
1,Very Sure,2025-02-13T09:01:00.000Z,desktop,,true,false,0,false,I learned about content sharing decision,9392,176,25,1,sess_969978,13848
2,Somewhat Sure,2025-05-27T10:58:00.000Z,desktop,3,true,false,0,true,,9393,99,14,2,sess_565175,14617
